,total_passes,successful_passes,pass_completion_pct,passes_into_final_third,progressive_carries,total_pressured_receipts,successful_pressured_receipts,pressure_receipt_pct,total_pressures,final_third_pressures,counterpressures,high_ball_recoveries,avg_defensive_distance,successful_long_passes,total_pass_distance,total_forward_distance,pass_directness_ratio,explosive_carries,total_shots,total_xg,avg_shot_quality,touches_in_box,aerial_duels_won,avg_receipt_distance_from_goal,minutes_played,total_passes_per90,successful_passes_per90,passes_into_final_third_per90,progressive_carries_per90,total_pressured_receipts_per90,successful_pressured_receipts_per90,total_pressures_per90,final_third_pressures_per90,counterpressures_per90,high_ball_recoveries_per90,successful_long_passes_per90,total_pass_distance_per90,total_forward_distance_per90,explosive_carries_per90,total_shots_per90,total_xg_per90,touches_in_box_per90,aerial_duels_won_per90,team_name,primary_position,competition,season
Rúben Miguel Nunes Vezo,506.0,371.0,0.733201581027668,29.0,25.0,8.0,8.0,1.0,127.33148707516453,4.934794550140198,21.639008076432155,12.489391100753702,28.265986394557824,88.0,11943.162303452078,6554.6,0.5488161203423857,20.0,3.0,0.154619965,0.051539988333333335,13.0,40.0,77.78116645327044,1130,40.30088495575221,29.548672566371682,2.309734513274336,1.991150442477876,0.6371681415929203,0.6371681415929203,10.141445873243192,0.3930367340819627,1.723460820246809,0.9947302646617993,7.008849557522124,951.2253162041477,522.0477876106195,1.592920353982301,0.23893805309734512,0.012314864469026547,1.0353982300884956,3.185840707964602,Valencia,Left Center Back,La Liga,2015/2016
Răzvan Dincă Raț,572.0,403.0,0.7045454545454546,44.0,25.0,7.0,6.0,0.8571428571428571,87.08138916068378,8.572019226500618,14.18779377658589,26.036442720538084,32.44246575342466,66.0,12783.599525999542,6853.8,0.5361400743241842,29.0,8.0,0.1938224838,0.024227810475,7.0,26.0,63.29334873626202,766,67.20626631853786,47.34986945169713,5.169712793733682,2.93733681462141,0.8224543080939948,0.7049608355091384,10.231494810002012,1.0071563059857125,1.6669731591288905,3.059112068992725,7.754569190600522,1501.9895004438106,805.2767624020887,3.4073107049608358,0.9399477806788512,0.022772876686684075,0.8224543080939948,3.0548302872062667,Rayo Vallecano,Left Back,La Liga,2015/2016
Sabin Merino Zuloaga,323.0,210.0,0.6501547987616099,7.0,51.0,54.0,52.0,0.9629629629629629,161.09263228289458,57.29495921535641,31.027403243505923,32.095063176434365,65.21333333333334,12.0,4952.719141640814,1733.6,0.3500299432334994,45.0,27.0,3.9364403820000002,0.14579408822222223,127.0,38.0,46.835395319537895,1168,24.88869863013699,16.181506849315067,0.5393835616438356,3.9297945205479454,4.160958904109589,4.006849315068493,12.41295967933263,4.414851309402462,2.390810181434532,2.473078498184155,0.9246575342465753,381.6307557771175,133.58219178082192,3.4674657534246576,2.0804794520547945,0.3033216047773973,9.78595890410959,2.9280821917808217,Athletic Club,Left Wing,La Liga,2015/2016
Salvador Sevilla López,332.0,276.0,0.8313253012048193,27.0,22.0,21.0,21.0,1.0,80.82805431445016,29.835276282090895,18.841008875534072,14.117545327889978,59.2695652173913,29.0,6186.759212873756,2290.3,0.37019381572733834,17.0,7.0,1.318301098,0.1883287282857143,18.0,3.0,57.08118919063264,562,53.16725978647687,44.19928825622775,4.3238434163701065,3.5231316725978647,3.3629893238434163,3.3629893238434163,12.943994463168174,4.777891219551923,3.017243414231435,2.26081686745569,4.644128113879003,990.7621515278257,366.7740213523132,2.7224199288256226,1.1209964412811388,0.21111583419928828,2.8825622775800714,0.4804270462633452,Espanyol,Center Attacking Midfield,La Liga,2015/2016
Samuel Castillejo Azuaga,690.0,452.0,0.6550724637681159,27.0,109.0,89.0,87.0,0.9775280898876404,378.5632212471337,98.21871261499817,100.73991663389691,52.232614962984705,48.20849056603774,43.0,13009.097218737397,5093.9,0.3915644501959061,96.0,25.0,1.4623469445,0.058493877779999995,107.0,19.0,55.76063871145755,1749,35.506003430531734,23.259005145797598,1.3893653516295026,5.608919382504288,4.57975986277873,4.476843910806175,19.480097148223003,5.054136155145704,5.183872211006702,2.687784646465765,2.2126929674099483,669.4218122849433,262.12178387650084,4.939965694682676,1.2864493996569468,0.07524941395368782,5.506003430531732,0.9777015437392796,Villarreal,Left Midfield,La Liga,2015/2016
Samuel García Sánchez,364.0,246.0,0.6758241758241759,18.0,19.0,51.0,50.0,0.9803921568627451,188.33632573038787,58.85387637620689,43.107163736896624,24.95138748633667,65.44516129032257,11.0,5773.676292631235,2070.5,0.35861033682170845,16.0,10.0,1.251570528,0.1251570528,84.0,16.0,49.603091955367326,807,40.594795539033456,27.434944237918213,2.007434944237918,2.1189591078066914,5.687732342007434,5.576208178438662,21.00405119669753,6.563629335636456,4.80749037957955,2.782682619294053,1.2267657992565055,643.904419252554,230.910780669145,1.7843866171003717,1.1152416356877324,0.13958035628252788,9.368029739776953,1.7843866171003717,Villarreal,Right Midfield,La Liga,2015/2016
Sandro Ramírez Castillo,91.0,72.0,0.7912087912087912,7.0,12.0,11.0,11.0,1.0,84.58661425372857,35.838537797109545,34.11947425961499,14.446576605268802,63.23333333333333,6.0,1304.7910715251567,325.0,0.24908202323925385,9.0,10.0,1.9301422750000001,0.19301422750000002,61.0,3.0,43.236838856722386,369,22.195121951219512,17.5609756097561,1.7073170731707317,2.9268292682926833,2.6829268292682924,2.6829268292682924,20.63088152529965,8.741106779782816,8.321822990149998,3.5235552695777566,1.4634146341463417,318.24172476223333,79.26829268292683,2.1951219512195124,2.4390243902439024,0.47076640853658536,14.878048780487806,0.7317073170731708,Barcelona,Right Wing,La Liga,2015/2016
Santiago Mina Lorenzo,558.0,406.0,0.7275985663082437,23.0,74.0,107.0,104.0,0.9719626168224299,376.1612388286939,114.41571687065603,71.53296169213807,29.291273860180393,58.6712,27.0,8825.500892864808,2854.9,0.32348305605046324,61.0,24.0,3.0515685820000003,0.12714869091666667,130.0,41.0,52.37040958285614,1617,31.057513914656774,22.597402597402596,1.2801484230055657,4.1187384044526905,5.955473098330241,5.788497217068645,20.936618116624892,6.368221718218331,3.98142643926557,1.6303120886927864,1.50278293135436,491.21526305369986,158.89981447124305,3.3951762523191094,1.3358070500927643,0.16984611773654917,7.235621521335807,2.282003710575139,Valencia,Right Wing,La Liga,2015/2016
Santiago Vergini,927.0,770.0,0.8306364617044228,38.0,63.0,11.0,11.0,1.0,174.7868814208956,6.987879839378008,32.08273632178899,18.375417658656232,24.716666666666665,173.0,22528.521270346344,10921.2,0.4847721636472993,79.0,8.0,0.826662749,0.103332843625,24.0,49.0,82.10412138826915,2290,36.43231441048035,30.262008733624455,1.4934497816593886,2.475982532751092,0.43231441048034935,0.43231441048034935,6.8693534182884735,0.2746328321152929,1.2608935672318817,0.7221779865847427,6.799126637554585,885.4003992712536,429.21746724890835,3.1048034934497815,0.314410480349345,0.032488929,0.9432314410480349,1.925764192139738,Getafe,Right Center Back,La Liga,2015/2016
Saúl Berjón Pérez,684.0,392.0,0.5730994152046783,33.0,73.0,96.0,91.0,0.9479166666666666,148.31484670184858,57.297989790575194,31.86065353429146,36.54547993995781,59.458510638297874,84.0,15458.249807742168,5361.3,0.3468245154968855,71.0,34.0,5.559030788499999,0.16350090554411764,99.0,22.0,51.657530545837076,1450,42.4551724137931,24.331034482758618,2.048275862068966,4.531034482758621,5.958620689655173,5.6482758620689655,9.20574910563198,3.55642695251846,1.9775578055767113,2.2683401342042777,5.2137931034482765,959.4775742736518,332.77034482758626,4.406896551724138,2.110344827586207,0.34504329032068964,6.144827586206897,1.3655172413793104,Eibar,Left Wing,La Liga,2015/2016
Saúl Ñíguez Esclapez,1144.0,878.0,0.7674825174825175,101.0,82.0,78.0,78.0,1.0,551.3156203347982,120.79755154753897,148.32279322760974,79.52019953881579,48.69413680781759,59.0,18433.307597511583,9007.1,0.48863178528067963,95.0,47.0,2.8807713060999998,0.06129300651276595,146.0,117.0,54.96789077019376,2412,42.6865671641791,32.76119402985075,3.7686567164179103,3.059701492537313,2.9104477611940296,2.9104477611940296,20.571478370701424,4.507371326400708,5.5344325831197665,2.9671716245826785,2.201492537313433,687.8099849817755,336.0858208955224,3.544776119402985,1.7537313432835822,0.1074914666455224,5.447761194029851,4.365671641791045,Atlético Madrid,Right Midfield,La Liga,2015/2016
Sebastián Carlos Cristóforo Pepe,812.0,698.0,0.8596059113300493,62.0,38.0,60.0,59.0,0.9833333333333333,443.36250411679924,23.316702752969974,77.64480345734168,34.424536457004805,43.89034482758621,78.0,15145.813221193248,6600.1,0.43577059241458266,33.0,3.0,0.11124117800000001,0.03708039266666667,6.0,16.0,71.183377555216,1485,49.21212121212122,42.303030303030305,3.757575757575758,2.3030303030303028,3.6363636363636367,3.5757575757575752,26.87045479495753,1.4131335001799983,4.705745664081314,2.086335542848776,4.7272727272727275,917.928074011712,400.0060606060606,2.0,0.18181818181818182,0.006741889575757576,0.36363636363636365,0.9696969696969697,Sevilla,Left Defensive Midfield,La Liga,2015/2016
Sergi Gómez Solà,1542.0,1320.0,0.8560311284046692,35.0,34.0,25.0,25.0,1.0,433.41549032794035,11.860845637431206,68.31397396772134,13.70367867167976,29.75768115942029,191.0,36149.43057010568,17736.9,0.4906550316360391,34.0,2.0,0.113253797,0.0566268985,13.0,104.0,82.32175717271167,2713,51.15370438628824,43.7891632878732,1.1610762992996682,1.1279026907482492,0.8293402137854773,0.8293402137854773,14.377955816260462,0.3934670502649497,2.2662210309970217,0.4546004719687351,6.336159233321046,1199.2070590893886,588.3969775156654,1.1279026907482492,0.06634721710283818,0.003757037128639882,0.4312569111684482,3.4500552893475858,Celta Vigo,Left Center Back,La Liga,2015/2016
Sergi Roberto Carnicer,1372.0,1196.0,0.8717201166180758,80.0,105.0,117.0,117.0,1.0,521.1355383156455,124.13070118449721,146.7583222983677,71.5788543473164,44.970689655172414,68.0,22559.81573988893,7412.3,0.32856208071300913,84.0,16.0,0.97758648,0.061099155,111.0,32.0,58.05523606924198,1970,62.68020304568528,54.63959390862944,3.6548223350253806,4.7969543147208125,5.34517766497462,5.34517766497462,23.8082225626437,5.670945739393273,6.704694927336595,3.2700999448012564,3.1065989847715736,1030.6514805025402,338.6329949238579,3.8375634517766497,0.7309644670050762,0.04466131126903553,5.071065989847716,1.4619289340101524,Barcelona,Right Back,La Liga,2015/2016
Sergio Asenjo Andrés,105.0,60.0,0.5714285714285714,2.0,5.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,5426.802355108847,4809.3,0.8862124848664289,2.0,0.0,0.0,0.0,0.0,0.0,111.51237643876614,373,25.335120643431637,14.477211796246648,0.48257372654155495,1.2064343163538873,0.9651474530831099,0.9651474530831099,0.0,0.0,0.0,0.0,9.410187667560322,1309.4161178546817,1160.42091152815,0.48257372654155495,0.0,0.0,0.0,0.0,Villarreal,Goalkeeper,La Liga,2015/2016
Sergio Busquets i Burgos,2406.0,2182.0,0.9068994181213632,237.0,126.0,206.0,203.0,0.9854368932038835,958.1143431541558,156.67497313623645,311.6109605384507,111.66510288773057,46.51220472440945,342.0,46362.238868538625,16624.4,0.35857629842119865,75.0,6.0,0.226354699,0.037725783166666665,38.0,74.0,64.43362499649224,2963,73.08133648329395,66.27742153223085,7.19878501518731,3.827202159973,6.257171785352683,6.166047924400945,29.10235939381506,4.758942822227905,9.465064613047776,3.39178510290103,10.388120148498144,1408.2354026893272,504.959838002025,2.2780965237934527,0.1822477219034762,0.006875438039149511,1.1542355720553492,2.2477219034762066,Barcelona,Center Defensive Midfield,La Liga,2015/2016
Sergio Canales Madrazo,511.0,391.0,0.7651663405088063,24.0,39.0,61.0,60.0,0.9836065573770492,235.70996487874098,69.24520615274945,49.04149666901326,35.52552741050175,56.85531914893617,35.0,8718.910423495086,2904.0,0.33306914040251084,42.0,24.0,0.9852718144,0.041052992266666664,54.0,10.0,51.37866951656055,921,49.934853420195445,38.20846905537459,2.3452768729641695,3.811074918566775,5.960912052117264,5.863192182410423,23.03354705655449,6.766632523069978,4.792328664724423,3.471549909821018,3.420195439739414,852.0107905695525,283.7785016286645,4.1042345276872965,2.3452768729641695,0.09628063332899023,5.276872964169381,0.9771986970684039,Real Sociedad,Center Attacking Midfield,La Liga,2015/2016
Sergio Enrich Ametller,857.0,582.0,0.6791131855309218,29.0,39.0,178.0,174.0,0.9775280898876404,438.95378422761735,195.51933980152697,107.70824199498192,52.76961370758709,72.0657894736842,26.0,11869.120349581372,3981.7,0.3354671519646724,36.0,44.0,7.425821309,0.16876866611363636,379.0,193.0,44.66079504885016,2498,30.876701361088873,20.96877502001601,1.044835868694956,1.4051240992794236,6.413130504403523,6.2690152121697365,15.814988222772442,7.044331698213542,3.8806011927735677,1.9012270751332419,0.9367493995196157,427.63043693447696,143.45596477181746,1.2970376301040833,1.5852682145716575,0.26754360200560445,13.654923939151322,6.953562850280224,Eibar,Right Center Forward,La Liga,2015/2016
Sergio Escudero Palomo,658.0,476.0,0.723404255319149,40.0,53.0,31.0,29.0,0.9354838709677419,220.02052265822076,54.93073071496478,55.28039644512841,33.61236191285684,41.37522935779816,54.0,12589.646155162907,6309.9,0.5011975652240522,46.0,12.0,0.843625972,0.07030216433333333,50.0,25.0,59.80440394691355,1211,48.90173410404624,35.3757225433526,2.972749793559042,3.9388934764657306,2.303881090008258,2.1552436003303055,16.351649082774458,4.082382959823972,4.108369678002937,2.4980285484369245,4.013212221304707,935.6467002185481,468.9438480594549,3.4186622625928984,0.8918249380677126,0.06269722335260115,3.715937241948803,1.8579686209744015,Sevilla,Left Back,La Liga,2015/2016
Sergio Ezequiel Araújo,524.0,380.0,0.7251908396946565,21.0,58.0,105.0,101.0,0.9619047619047619,318.7927239646198,146.555893992662,97.03469962163484,65.44492071236105,68.11490683229813,27.0,7392.822567495233,2380.4,0.3219879793228292,59.0,61.0,6.911008203,0.11329521644262294,227.0,58.0,44.712844035398454,1893,24.91283676703645,18.066561014263073,0.9984152139461173,2.757527733755943,4.992076069730587,4.80190174326466,15.15654789055245,6.967792107416576,4.613377161091989,3.111485929272316,1.283676703645008,351.48126311387796,113.17274167987323,2.805071315372425,2.900158478605388,0.32857408255150555,10.792393026941363,2.757527733755943,Las Palmas,Center Forward,La Liga,2015/2016
Sergio Gontán Gallardo,920.0,597.0,0.6489130434782608,46.0,122.0,167.0,160.0,0.9580838323353293,572.6388144847817,152.41778890239186,104.15205658514748,103.7719324009697,58.33081081081082,72.0,17200.555105970492,6503.8,0.3781157038206554,124.0,36.0,2.8453621715,0.07903783809722223,193.0,20.0,50.23607455333628,2380,34.78991596638656,22.57563025210084,1.7394957983193278,4.61344537815126,6.315126050420168,6.050420168067227,21.65440895110519,5.76369789967028,3.938523148177846,3.92414870423835,2.722689075630252,650.4411594694724,245.94201680672268,4.689075630252101,1.361344537815126,0.10759772917436976,7.298319327731093,0.7563025210084033,Eibar,Right Midfield,La Liga,2015/2016
Sergio Ramos García,1299.0,1160.0,0.8929946112394149,95.0,75.0,28.0,27.0,0.9642857142857143,246.78941369404038,7.554775508440487,50.33676227616357,19.25615438885211,29.000956937799042,187.0,28619.32919121795,15315.9,0.5351592938348743,83.0,19.0,1.1943304557,0.06285949766842105,60.0,61.0,76.15983231861168,2004,58.33832335329341,52.09580838323353,4.266467065868263,3.368263473053892,1.2574850299401197,1.2125748502994012,11.083356902426964,0.3392863252293632,2.260633036354651,0.8647973527927594,8.39820359281437,1285.2992151744588,687.8398203592814,3.7275449101796405,0.8532934131736527,0.053637595315868265,2.694610778443114,2.7395209580838324,Real Madrid,Left Center Back,La Liga,2015/2016
Sergio Rico González,1020.0,678.0,0.6647058823529411,17.0,11.0,41.0,41.0,1.0,3.5938726854940652,0.0,1.1920303866530335,1.6088720561253658,5.6000000000000005,297.0,43687.914275201954,36969.3,0.8462134348442549,13.0,0.0,0.0,0.0,0.0,0.0,111.0160431180998,3166,28.99557801642451,19.273531269740996,0.48325963360707513,0.3126974099810486,1.1655085281111812,1.1655085281111812,0.10216315277778454,0.0,0.03388589222955559,0.04573546590375329,8.442830069488313,1241.9179673936121,1050.9276689829437,0.36955148452305747,0.0,0.0,0.0,0.0,Sevilla,Goalkeeper,La Liga,2015/2016
Sergio Álvarez Conde,1001.0,584.0,0.5834165834165834,24.0,30.0,47.0,47.0,1.0,3.783263064534275,0.0,0.0,0.0,0.0,272.0,46655.46715643198,41418.9,0.8877609104443388,17.0,0.0,0.0,0.0,0.0,0.0,109.7271276224513,2824,31.901558073654392,18.611898016997166,0.764872521246459,0.9560906515580737,1.4978753541076486,1.4978753541076486,0.12057141494620566,0.0,0.0,0.0,8.6685552407932,1486.8951997446452,1320.0074362606233,0.541784702549575,0.0,0.0,0.0,0.0,Celta Vigo,Goalkeeper,La Liga,2015/2016
Sergio Álvarez Díaz,1100.0,832.0,0.7563636363636363,75.0,40.0,86.0,85.0,0.9883720930232558,479.1289493658122,52.739648798275795,119.61868046436413,48.12595498271244,42.862773722627736,101.0,21892.60609748928,10226.5,0.46712118029533317,52.0,5.0,0.440311583,0.0880623166,30.0,76.0,64.49174900441055,2264,43.72791519434629,33.07420494699647,2.9814487632508833,1.5901060070671378,3.418727915194346,3.3789752650176683,19.046645513658614,2.0965408091187374,4.755159559095747,1.9131342528463426,4.015017667844523,870.2891116493089,406.5304770318021,2.067137809187279,0.19876325088339222,0.017503552327738515,1.1925795053003534,3.021201413427562,Sporting Gijón,Right Defensive Midfield,La Liga,2015/2016
Shkodran Mustafi,1489.0,1206.0,0.8099395567494964,87.0,88.0,14.0,14.0,1.0,353.1051869986587,9.533840926132891,67.88066886708584,25.674757560416435,29.202457002457002,314.0,37848.959568284125,20381.7,0.538500931927308,104.0,24.0,1.986936125,0.08278900520833334,68.0,139.0,81.2670507142225,2769,48.396533044420366,39.19826652221018,2.8277356446370527,2.8602383531960998,0.4550379198266522,0.4550379198266522,11.47687498370505,0.30987565307040815,2.2063055969800383,0.8344991623103933,10.205850487540628,1230.1937021110766,662.4604550379198,3.380281690140845,0.7800650054171181,0.06458080579631635,2.2101841820151678,4.517876489707476,Valencia,Right Center Back,La Liga,2015/2016
Sidnei Rechel da Silva Júnior,1272.0,986.0,0.7751572327044025,88.0,116.0,11.0,11.0,1.0,172.81106079203755,9.487359810496043,25.49898638745946,22.863375788351913,23.963043478260868,271.0,33763.45766143001,17533.8,0.5193129262951612,159.0,6.0,0.7177396100000001,0.11962326833333335,44.0,74.0,77.34983706544544,2985,38.35175879396985,29.728643216080403,2.6532663316582914,3.4974874371859297,0.3316582914572864,0.3316582914572864,5.2103837424734945,0.2860510495626948,0.7688136599234008,0.6893480137191532,8.170854271356784,1017.9936983345732,528.6572864321608,4.793969849246231,0.18090452261306533,0.021640390251256282,1.3266331658291457,2.2311557788944723,RC Deportivo La Coruña,Left Center Back,La Liga,2015/2016
Simone Verdi,84.0,66.0,0.7857142857142857,10.0,13.0,13.0,13.0,1.0,67.67660983988696,27.771779271832287,13.490766140754552,6.992423580523984,63.790909090909096,8.0,1422.4686734016775,550.1,0.38672204898860535,12.0,6.0,0.2076511806,0.0346085301,18.0,1.0,49.91679042134421,311,24.308681672025724,19.09967845659164,2.8938906752411575,3.7620578778135045,3.7620578778135045,3.7620578778135045,19.584871014758285,8.036849306961113,3.9040802336588736,2.0235309397014745,2.315112540192926,411.64688297797744,159.1929260450161,3.4726688102893895,1.7363344051446947,0.06009198152411576,5.209003215434083,0.28938906752411575,Eibar,Center Attacking Midfield,La Liga,2015/2016
